company,headline,sentiment,date
Boeing Corporation,"AP News Boeing's machinists strike is over but the troubled aerospace giant still faces many challenges The deal includes pay raises of 38% over four years, and ratification and productivity bonuses. Boeing refused to meet a demand to restore a company pension... . 5 Nov 2024",-0.0644,2024-11-05
Boeing Corporation,"PR Week Boeing communications head Brian Besanceney stepping down after CEO change Boeing SVP and chief communications officer Brian Besanceney is stepping down from his role, effective October 1. . 7 Aug 2024",0.4767,2024-08-07
Boeing Corporation,City Journal Why Boeing Killed DEI An insider reveals the famed aviation company's apparent change of heart. . 12 Nov 2024,-0.6705,2024-11-12
Boeing Corporation,Financial Times Boeing withdraws pay offer to striking factory workers Boeing has withdrawn its pay offer to striking machinists as negotiations between the aircraft maker and union members stall and the company's debt teeters... . 8 Oct 2024,-0.6249,2024-10-08
Boeing Corporation,"Reuters Exclusive: Boeing restarts 737 MAX production a month after strike ended, sources say Boeing restarted production of its best-selling 737 MAX jetliner last week, about a month after the end of a seven-week strike by 33000 factory workers,... . 10 Dec 2024",-0.128,2024-12-10
Boeing Corporation,"Global Finance Magazine Boeing: Stabilizing Finances Amid Operational Challenges Boeing faces labor strikes, production issues, and regulatory scrutiny. To offset financial ruin, the company is selling $15 billion of common stock and... . 31 Oct 2024",-0.7184,2024-10-31
Boeing Corporation,"Reuters Boeing expects to burn cash next year as CEO says there's no quick fix for ailing planemaker Boeing CEO Kelly Ortberg laid out a cautious path to turn the company around on Wednesday, calling for a ""fundamental culture change"" at the struggling... . 23 Oct 2024",-0.3818,2024-10-23
Boeing Corporation,"Business Standard Boeing lays off hundreds in Washington, California as part of planned cuts Boeing has laid off hundreds of additional employees in Washington state and California as part of planned cuts that will eventually reduce the company's... . 10 Dec 2024",-0.5267,2024-12-10
Boeing Corporation,"CNN Boeing agrees to plead guilty to defrauding the FAA but escapes punishment sought by victims’ families Boeing has agreed to plead guilty to one charge of conspiracy to defraud the United States for its role in two fatal 737 Max crashes, the Justice Department... . 8 Jul 2024",-0.7992,2024-07-08
Boeing Corporation,Reuters Boeing lines up $35 billion in funds as strike hammers finances Analysts estimate Boeing needs somewhere between $10 billion and $15 billion to maintain its credit ratings. . 15 Oct 2024,0.2732,2024-10-15
Boeing Corporation,"Forbes Will Boeing Follow GE’s Playbook And Breakup To Unlock Value? Boeing could unlock hidden value with a potential breakup, similar to GE's move. Could splitting its divisions boost efficiency, profitability,... . 26 Oct 2024",0.8402,2024-10-26
Boeing Corporation,"Yahoo Finance The Boeing Company (BA): Is It The Worst Performing S&P 500 Stock In 2024? We recently published a list of the 10 Worst Performing Stocks in S&P 500 in 2024. In this article, we are going to take a look at where The Boeing Company... . 30 Oct 2024",-0.8481,
Boeing Corporation,"BBC Boeing: What's the right punishment? As part of its guilty plea, Boeing agreed to pay a $243.6m penalty and submit to independent monitoring for three years. . 8 Jul 2024",-0.8074,2024-07-08
Boeing Corporation,"The Seattle Times Laid-off Boeing workers worry for themselves, and the company that cut them After thousands of layoffs, Boeing employees who are walking out the door worry about the aerospace giant’s future success and mourn the positions they... . 27 Nov 2024",-0.7184,2024-11-27
Boeing Corporation,"Financial Times Boeing sets milestone with colossal equity issue Boeing has thus set a record for the largest ever US equity offering. The stock offering was priced at $143 per share, a roughly 5 per cent discount to Monday'... . 1 Nov 2024",0.296,2024-11-01
Boeing Corporation,"Benefits and Pensions Monitor Boeing strike threatens aircraft production and company recovery The labour strike, which began just after midnight on Friday, will hurt aircraft deliveries and “jeopardize” the company's recovery. . 16 Sept 2024",-0.6597,
Boeing Corporation,"Forbes Could Boeing Stock Fall To $130? Consider this: about two years ago, BA stock was trading at around $120 - about 25% below the current value. . 13 Sept 2024",0.34,
Boeing Corporation,MyNorthwest.com Hundreds more SPEEA workers impacted by Boeing layoffs Boeing has issued layoff notices to 222 members of the Society of Professional Engineering Employees in Aerospace (SPEEA) union. . 7 Dec 2024,0.0,2024-12-07
Boeing Corporation,"Yahoo Finance A timeline of Boeing by CEO: From biplanes to MAX disasters From William Boeing to David Calhoun, explore The Boeing Company's century-long history of ups and downs through a timeline of its 12 different CEOs. . 20 Oct 2024",-0.5574,2024-10-20
Boeing Corporation,"The Seattle Times Saving Boeing is the hardest job and biggest opportunity in business With Boeing bleeding more than $4 billion in cash every three months, the scale of the challenge new CEO Kelly Ortberg faces is daunting. . 8 Dec 2024",0.4767,2024-12-08
Boeing Corporation,"Breaking Defense Boeing defense chief Ted Colbert pushed out New Boeing CEO Kelly Ortberg announced Friday evening that Colbert was exiting the company, effective immediately. . 20 Sept 2024",0.6249,
