,Open,High,Low,Close,Volume
2023-07-07,96.19,98.99,96.17,97.29,3988375.0
2023-07-10,97.12,98.5142,96.88,97.19,3767922.0
2023-07-11,98.74,102.03,98.38,101.92,6253504.0
2023-07-12,103.475,104.2693,101.52,101.57,3633155.0
2023-07-13,101.7,102.92,101.5,102.86,2492091.0
2023-07-14,102.75,102.85,101.55,102.3,2215758.0
2023-07-17,101.9,102.12,100.8,101.7,2302564.0
2023-07-18,101.62,103.54,101.351,103.01,2490671.0
2023-07-19,102.85,103.7631,102.6,103.48,2088934.0
2023-07-20,103.17,104.7344,102.51,104.29,2866280.0
2023-07-21,104.17,104.54,103.22,104.33,2502037.0
2023-07-24,104.53,105.6041,103.98,104.27,3333380.0
2023-07-25,107.55,110.85,107.0092,109.83,8778880.0
2023-07-26,109.84,113.07,109.84,112.64,5594986.0
2023-07-27,110.45,113.14,110.45,111.19,5613488.0
2023-07-28,111.87,112.41,111.045,111.88,2910759.0
2023-07-31,111.88,112.27,110.86,111.5,7242249.0
2023-08-01,111.5,111.92,110.33,110.56,2856473.0
2023-08-02,109.5,109.9,108.16,108.91,3187993.0
2023-08-03,108.5,108.84,106.925,107.19,2822708.0
2023-08-04,107.56,107.98,105.07,105.51,2916182.0
2023-08-07,106.0,106.5547,104.89,105.23,2509440.0
2023-08-08,104.31,104.4,102.55,104.12,2912541.0
2023-08-09,103.9,104.69,103.41,103.71,2145106.0
2023-08-10,104.07,105.85,103.37,103.9,2202326.0
2023-08-11,103.83,104.79,103.435,104.55,1628689.0
2023-08-14,104.16,104.31,102.9,103.42,3054598.0
2023-08-15,102.55,102.88,100.92,101.14,3345187.0
2023-08-16,100.77,101.73,100.46,100.79,2853394.0
2023-08-17,101.23,102.72,101.1,101.8,3404064.0
2023-08-18,99.98,100.49,99.58,100.01,2634379.0
2023-08-21,100.0,100.1,98.53,99.19,2302686.0
2023-08-22,99.67,99.7199,98.11,98.51,2590598.0
2023-08-23,98.75,100.18,97.7,99.65,3265062.0
2023-08-24,99.27,100.67,98.49,98.5,1900046.0
2023-08-25,98.98,99.41,98.02,98.95,2188616.0
2023-08-28,105.31,105.65,102.59,104.12,7638456.0
2023-08-29,104.99,106.85,104.88,105.57,5243159.0
2023-08-30,105.49,105.85,103.608,104.45,3273939.0
2023-08-31,105.94,108.33,105.49,106.67,6506051.0
2023-09-01,107.3,108.3,106.11,106.95,3640683.0
2023-09-05,106.8,108.255,106.38,106.85,4864287.0
2023-09-06,106.52,106.81,105.34,106.37,2684253.0
2023-09-07,106.18,106.7899,104.961,105.95,2906870.0
2023-09-08,106.075,106.39,105.42,106.24,2774697.0
2023-09-11,107.0,108.22,106.79,107.89,2841425.0
2023-09-12,107.55,108.8,107.065,107.16,3196622.0
2023-09-13,107.14,107.465,100.51,101.05,7575059.0
2023-09-14,101.595,103.57,101.21,102.32,4184063.0
2023-09-15,101.89,102.41,100.65,101.06,6002352.0
2023-09-18,101.06,101.9,100.11,101.04,4298607.0
2023-09-19,101.01,101.25,99.87,100.23,2669577.0
2023-09-20,100.05,100.895,98.98,98.99,2457435.0
2023-09-21,98.55,99.22,97.4,97.49,3556802.0
2023-09-22,97.59,97.8,96.6,97.04,3489187.0
2023-09-25,96.57,96.9,93.7616,94.79,4444241.0
2023-09-26,94.36,95.11,93.62,93.88,3478186.0
2023-09-27,94.13,94.368,93.09,93.46,3067848.0
2023-09-28,93.05,93.84,92.41,93.26,4083450.0
2023-09-29,94.0,94.34,93.35,93.62,3044072.0
2023-10-02,92.65,92.83,89.31,90.22,8213621.0
2023-10-03,89.75,89.94,88.155,88.79,5375110.0
2023-10-04,88.6,88.86,87.31,88.02,6521346.0
2023-10-05,88.0,88.24,86.55,87.83,4860196.0
2023-10-06,87.4,89.21,86.33,88.4,4458087.0
2023-10-09,88.07,89.08,87.951,89.05,2359835.0
2023-10-10,90.0,90.99,89.21,90.64,3708862.0
2023-10-11,90.8,90.98,89.75,90.39,2121244.0
2023-10-12,90.53,90.53,88.46,89.02,2338045.0
2023-10-13,89.2,89.85,88.26,88.68,2349556.0
2023-10-16,88.92,90.135,88.55,89.94,2664755.0
2023-10-17,89.17,91.04,89.08,90.55,2120204.0
2023-10-18,89.72,89.8,88.1317,88.4,2687377.0
2023-10-19,88.0,88.81,87.021,87.06,3066337.0
2023-10-20,86.71,87.32,86.39,86.55,2555438.0
2023-10-23,86.0,86.83,85.345,85.6,3476629.0
2023-10-24,90.11,90.83,88.42,90.12,6417968.0
2023-10-25,89.4,90.405,88.6961,89.39,3861732.0
2023-10-26,89.76,90.55,88.3,88.65,3866186.0
2023-10-27,89.12,89.24,86.97,87.52,3312819.0
2023-10-30,88.06,89.73,87.78,89.52,2643542.0
2023-10-31,89.48,91.57,89.41,90.95,4645212.0
2023-11-01,91.16,91.3496,89.57,90.56,3496646.0
2023-11-02,91.6,92.4,91.04,92.31,2629104.0
2023-11-03,93.52,94.82,93.07,93.86,2731136.0
2023-11-06,93.83,93.92,92.97,93.52,2155652.0
2023-11-07,92.92,93.45,92.5703,93.15,2204166.0
2023-11-08,93.4,93.4,91.27,92.32,3463636.0
2023-11-09,92.58,93.21,91.65,91.7,2124244.0
2023-11-10,92.0,93.06,91.6622,92.81,2395590.0
2023-11-13,92.7,93.13,91.915,92.69,2133210.0
2023-11-14,94.0,95.49,93.93,94.97,3321448.0
2023-11-15,95.44,97.2036,95.44,96.82,3790178.0
2023-11-16,95.89,96.45,94.91,95.71,3061753.0
2023-11-17,96.26,96.35,95.01,95.34,7587195.0
2023-11-20,95.02,95.25,94.46,94.98,3333563.0
2023-11-21,94.62,94.76,93.74,93.99,2708675.0
2023-11-22,94.97,95.78,94.63,95.37,2394280.0
2023-11-24,95.3,95.98,95.1209,95.95,1059854.0
2023-11-27,96.0,97.46,95.94,97.07,3293901.0
2023-11-28,96.92,99.1,96.54,98.51,4334614.0
2023-11-29,99.25,99.45,98.12,98.47,2581644.0
2023-11-30,98.64,100.08,98.26,99.07,6012541.0
2023-12-01,98.84,100.21,98.16,99.85,2783823.0
2023-12-04,100.34,103.78,100.23,103.44,5030211.0
2023-12-05,102.75,103.0,101.44,101.69,3073380.0
2023-12-06,101.67,103.58,101.63,102.79,3563605.0
2023-12-07,103.05,103.63,102.4,103.28,2367807.0
2023-12-08,103.37,104.91,103.0,103.37,3444015.0
2023-12-11,103.7,104.21,102.7232,103.16,3485900.0
2023-12-12,103.59,103.725,102.34,102.56,4674523.0
2023-12-13,102.0,104.21,99.71,104.19,5971953.0
2023-12-14,104.98,107.63,104.96,107.04,5764490.0
2023-12-15,106.35,107.53,105.96,106.98,11083431.0
2023-12-18,107.0,107.3,105.66,105.87,3023962.0
2023-12-19,106.37,106.745,105.89,106.25,2634309.0
2023-12-20,105.8,106.27,103.63,103.67,3247439.0
2023-12-21,104.22,105.63,104.11,105.56,2194162.0
2023-12-22,105.88,107.405,105.75,106.33,2281685.0
2023-12-26,106.3,108.59,106.27,108.11,2786348.0
2023-12-27,108.0,109.1,107.68,108.74,2428836.0
2023-12-28,108.66,110.18,108.65,109.69,2809576.0
